text_id,token,label
000268-001,",",O
000268-001,mereka,O
000268-001,tak,O
000268-001,akan,O
000268-001,ambil,O
000268-001,pusing,O
000268-001,",",O
000268-001,sebab,O
000268-001,mereka,O
000268-001,mempunyai,O
000268-001,mata,O
000268-001,air,O
000268-001,dan,O
000268-001,cadangan,O
000268-001,minuman,O
000268-001,di,O
000268-001,bawah,O
000268-001,tanah,O
000268-001,.,O
000268-001,Mereka,O
000268-001,bisa,O
000268-001,pergi,O
000268-001,ke,O
000268-001,sana,O
000268-001,pada,O
000268-001,malam,O
000268-001,hari,O
000268-001,dan,O
000268-001,mengambil,O
000268-001,minum,O
000268-001,dari,O
000268-001,sana,O
000268-001,",",O
000268-001,lalu,O
000268-001,kembali,O
000268-001,lagi,O
000268-001,ke,O
000268-001,benteng,O
000268-001,untuk,O
000268-001,bertahan,O
000268-001,di,O
000268-001,sana,O
000268-001,.,O
000268-001,Jika,O
000268-001,engkau,O
000268-001,hendak,O
000268-001,memotong,O
000268-001,jalan,O
000268-001,mereka,O
000268-001,ke,O
000268-001,mata,O
000268-001,air,O
000268-001,",",O
000268-001,tentu,O
000268-001,mereka,O
000268-001,akan,O
000268-001,keluar,O
000268-001,untuk,O
000268-001,berhadapan,O
000268-001,denganmu,O
000268-001,".""",O
000268-001,Maka,O
000268-001,beliau,O
000268-001,memutuskan,O
000268-001,untuk,O
000268-001,menghadang,O
000268-001,jalan,O
000268-001,ke,O
000268-001,mata,O
000268-001,air,O
000268-001,ini,O
000268-001,.,O
000268-001,Karena,O
000268-001,itu,O
000268-001,",",O
000268-001,orang-orang,O
000268-001,Yahudi,O
000268-001,keluar,O
000268-001,bertempur,O
000268-001,hebat,O
000268-001,untuk,O
000268-001,mempertahankan,O
000268-001,mata,O
000268-001,air,O
000268-001,itu,O
000268-001,.,O
000268-001,Dalam,O
000268-001,pertempuran,O
000268-001,ini,O
000268-001,ada,O
000268-001,seorang,O
000268-001,Muslim,O
000268-001,yang,O
000268-001,menjadi,O
000268-001,korban,O
000268-001,",",O
000268-001,sedangkan,O
000268-001,dari,O
000268-001,pihak,O
000268-001,Yahudi,O
000268-001,ada,O
000268-001,sepuluh,O
000268-001,orang,O
000268-001,.,O
000268-001,Tak,O
000268-001,lama,O
000268-001,kemudian,O
000268-001,beliau,O
000268-001,dapat,O
000268-001,menaklukkan,O
000268-001,benteng,O
000268-001,ini,O
