text_id,id,token,pos_tag,label
000001-001,000001-001.128,Arab,NN,I-LOCATION
000001-001,000001-001.129,memiliki,NN,O
000001-001,000001-001.130,peranan,NN,O
000001-001,000001-001.131,yang,NN,O
000001-001,000001-001.132,sangat,NN,O
000001-001,000001-001.133,besar,NN,O
000001-001,000001-001.134,karena,NN,O
000001-001,000001-001.135,letak,NN,O
000001-001,000001-001.136,geografis,NN,O
000001-001,000001-001.137,.,NN,O
000001-001,000001-001.138,Sedangkan,NN,O
000001-001,000001-001.139,dilihat,NN,O
000001-001,000001-001.140,dari,NN,O
000001-001,000001-001.141,kondisi,NN,O
000001-001,000001-001.142,internalnya,NN,O
000001-001,000001-001.143,",",NN,O
000001-001,000001-001.144,Jazirah,NN,B-LOCATION
000001-001,000001-001.145,Arab,NN,I-LOCATION
000001-001,000001-001.146,hanya,NN,O
000001-001,000001-001.147,dikelilingi,NN,O
000001-001,000001-001.148,gurun,NN,O
000001-001,000001-001.149,dan,NN,O
000001-001,000001-001.150,pasir,NN,O
000001-001,000001-001.151,di,NN,O
000001-001,000001-001.152,segala,NN,O
000001-001,000001-001.153,sudutnya,NN,O
000001-001,000001-001.154,.,NN,O
000001-001,000001-001.155,Karena,NN,O
000001-001,000001-001.156,kondisi,NN,O
000001-001,000001-001.157,seperti,NN,O
000001-001,000001-001.158,inilah,NN,O
000001-001,000001-001.159,yang,NN,O
000001-001,000001-001.160,membuat,NN,O
000001-001,000001-001.161,Jazirah,NN,B-LOCATION
000001-001,000001-001.162,Arab,NN,I-LOCATION
000001-001,000001-001.163,seperti,NN,O
000001-001,000001-001.164,benteng,NN,O
000001-001,000001-001.165,pertahanan,NN,O
000001-001,000001-001.166,yang,NN,O
000001-001,000001-001.167,kokoh,NN,O
000001-001,000001-001.168,",",NN,O
000001-001,000001-001.169,yang,NN,O
000001-001,000001-001.170,tidak,NN,O
000001-001,000001-001.171,memperkenankan,NN,O
000001-001,000001-001.172,bangsa,NN,O
000001-001,000001-001.173,asing,NN,O
000001-001,000001-001.174,untuk,NN,O
000001-001,000001-001.175,menjajah,NN,O
000001-001,000001-001.176,",",NN,O
000001-001,000001-001.177,mencaplok,NN,O
000001-001,000001-001.178,",",NN,O
000001-001,000001-001.179,atau,NN,O
000001-001,000001-001.180,menguasai,NN,O
000001-001,000001-001.181,bangsa,NN,O
000001-001,000001-001.182,Arab,NN,O
000001-001,000001-001.183,.,NN,O
000001-001,000001-001.184,Oleh,NN,O
000001-001,000001-001.185,karena,NN,O
000001-001,000001-001.186,itu,NN,O
000001-001,000001-001.187,kita,NN,O
000001-001,000001-001.188,bisa,NN,O
000001-001,000001-001.189,melihat,NN,O
000001-001,000001-001.190,penduduk,NN,O
000001-001,000001-001.191,Jazirah,NN,B-LOCATION
000001-001,000001-001.192,Arab,NN,I-LOCATION
000001-001,000001-001.193,yang,NN,O
000001-001,000001-001.194,hidup,NN,O
000001-001,000001-001.195,merdeka,NN,O
000001-001,000001-001.196,dan,NN,O
000001-001,000001-001.197,bebas,NN,O
000001-001,000001-001.198,dari,NN,O
000001-001,000001-001.199,segala,NN,O
000001-001,000001-001.200,urusan,NN,O
000001-001,000001-001.201,semenjak,NN,O
000001-001,000001-001.202,zaman,NN,O
000001-001,000001-001.203,dahulu,NN,O
000001-001,000001-001.204,.,NN,O
000001-001,000001-001.205,Sekalipun,NN,O
000001-001,000001-001.206,begitu,NN,O
000001-001,000001-001.207,mereka,NN,O
000001-001,000001-001.208,tetap,NN,O
000001-001,000001-001.209,hidup,NN,O
000001-001,000001-001.210,berdampingan,NN,O
000001-001,000001-001.211,dengan,NN,O
000001-001,000001-001.212,dua,NN,O
000001-001,000001-001.213,imperium,NN,O
000001-001,000001-001.214,yang,NN,O
000001-001,000001-001.215,besar,NN,O
000001-001,000001-001.216,saat,NN,O
000001-001,000001-001.217,itu,NN,O
000001-001,000001-001.218,",",NN,O
000001-001,000001-001.219,yang,NN,O
000001-001,000001-001.220,serangannya,NN,O
000001-001,000001-001.221,tak,NN,O
000001-001,000001-001.222,mungkin,NN,O
000001-001,000001-001.223,bisa,NN,O
000001-001,000001-001.224,dihalangi,NN,O
000001-001,000001-001.225,andaikata,NN,O
000001-001,000001-001.226,tidak,NN,O
000001-001,000001-001.227,ada,NN,O
000001-001,000001-001.228,benteng,NN,O
000001-001,000001-001.229,pertahanan,NN,O
000001-001,000001-001.230,yang,NN,O
000001-001,000001-001.231,kokoh,NN,O
000001-001,000001-001.232,seperti,NN,O
000001-001,000001-001.233,itu,NN,O
000001-001,000001-001.234,.,NN,O
000002-001,000002-001.001,Ditilik,NN,O
000002-001,000002-001.002,dari,NN,O
000002-001,000002-001.003,silsilah,NN,O
000002-001,000002-001.004,keturunan,NN,O
000002-001,000002-001.005,dan,NN,O
000002-001,000002-001.006,cikal-bakalnya,NN,O
000002-001,000002-001.007,",",NN,O
000002-001,000002-001.008,para,NN,O
000002-001,000002-001.009,sejarawan,NN,O
000002-001,000002-001.010,membagi,NN,O
000002-001,000002-001.011,kaum-kaum,NN,O
000002-001,000002-001.012,bangsa,NN,O
000002-001,000002-001.013,Arab,NN,O
000002-001,000002-001.014,menjadi,NN,O
000002-001,000002-001.015,tiga,NN,O
000002-001,000002-001.016,bagian,NN,O
000002-001,000002-001.017,",",NN,O
000002-001,000002-001.018,yaitu,NN,O
000002-001,000002-001.019,:,NN,O
000002-001,000002-001.020,1,NN,O
000002-001,000002-001.021,.,NN,O
000002-001,000002-001.022,Arab,NN,O
000002-001,000002-001.023,Ba,NN,O
000002-001,000002-001.024,idah,NN,O
000002-001,000002-001.025,",",NN,O
000002-001,000002-001.026,yaitu,NN,O
000002-001,000002-001.027,kaum-kaum,NN,O
000002-001,000002-001.028,Arab,NN,O
000002-001,000002-001.029,terdahulu,NN,O
000002-001,000002-001.030,yang,NN,O
000002-001,000002-001.031,sejarahnya,NN,O
000002-001,000002-001.032,tidak,NN,O
000002-001,000002-001.033,bisa,NN,O
000002-001,000002-001.034,dilacak,NN,O
000002-001,000002-001.035,secara,NN,O
000002-001,000002-001.036,rinci,NN,O
000002-001,000002-001.037,dan,NN,O
000002-001,000002-001.038,komplit,NN,O
000002-001,000002-001.039,",",NN,O
000002-001,000002-001.040,seperti,NN,O
000002-001,000002-001.041,Ad,NN,O
000002-001,000002-001.042,",",NN,O
000002-001,000002-001.043,Tsamud,NN,O
000002-001,000002-001.044,",",NN,O
000002-001,000002-001.045,Thasm,NN,O
000002-001,000002-001.046,",",NN,O
000002-001,000002-001.047,Jadis,NN,O
000002-001,000002-001.048,.,NN,O
000002-001,000002-001.049,Imlaq,NN,O
000002-001,000002-001.050,",",NN,O
000002-001,000002-001.051,dan,NN,O
000002-001,000002-001.052,lain-lainnya,NN,O
000002-001,000002-001.053,.,NN,O
000002-001,000002-001.054,2,NN,O
000002-001,000002-001.055,.,NN,O
000002-001,000002-001.056,Arab,NN,O
000002-001,000002-001.057,Aribah,NN,O
000002-001,000002-001.058,",",NN,O
000002-001,000002-001.059,yaitu,NN,O
000002-001,000002-001.060,kaum-kaum,NN,O
000002-001,000002-001.061,Arab,NN,O
000002-001,000002-001.062,yang,NN,O
000002-001,000002-001.063,berasal,NN,O
000002-001,000002-001.064,dari,NN,O
000002-001,000002-001.065,keturunan,NN,O
000002-001,000002-001.066,Ya'rub,NN,O
000002-001,000002-001.067,Yasyjub,NN,B-PERSON
000002-001,000002-001.068,bin,NN,I-PERSON
000002-001,000002-001.069,Qahthan,NN,I-PERSON
000002-001,000002-001.070,",",NN,O
000002-001,000002-001.071,atau,NN,O
000002-001,000002-001.072,disebut,NN,O
000002-001,000002-001.073,pula,NN,O
000002-001,000002-001.074,Arab,NN,O
000002-001,000002-001.075,Qahthaniyah,NN,O
000002-001,000002-001.076,.,NN,O
000002-001,000002-001.077,3,NN,O
000002-001,000002-001.078,.,NN,O
000002-001,000002-001.079,Arab,NN,O
000002-001,000002-001.080,Musta,NN,O
000002-001,000002-001.081,'rabah,NN,O
000002-001,000002-001.082,",",NN,O
000002-001,000002-001.083,yaitu,NN,O
000002-001,000002-001.084,kaum-kaum,NN,O
000002-001,000002-001.085,Arab,NN,O
000002-001,000002-001.086,yang,NN,O
000002-001,000002-001.087,berasal,NN,O
000002-001,000002-001.088,dari,NN,O
000002-001,000002-001.089,keturunan,NN,O
000002-001,000002-001.090,Isma'il,NN,B-PERSON
000002-001,000002-001.091,yang,NN,O
000002-001,000002-001.092,disebut,NN,O
000002-001,000002-001.093,pula,NN,O
000002-001,000002-001.094,Arab,NN,O
000002-001,000002-001.095,Adnaniyah,NN,O
000002-001,000002-001.096,.,NN,O
000002-001,000002-001.097,Tempat,NN,O
000002-001,000002-001.098,kelahiran,NN,O
000002-001,000002-001.099,Arab,NN,O
000002-001,000002-001.100,Aribah,NN,O
000002-001,000002-001.101,atau,NN,O
000002-001,000002-001.102,kaum,NN,O
000002-001,000002-001.103,Qahthan,NN,O
000002-001,000002-001.104,adalah,NN,O
000002-001,000002-001.105,negeri,NN,O
000002-001,000002-001.106,Yaman,NN,B-LOCATION
000002-001,000002-001.107,",",NN,O
000002-001,000002-001.108,lalu,NN,O
000002-001,000002-001.109,berkembang,NN,O
000002-001,000002-001.110,menjadi,NN,O
000002-001,000002-001.111,beberapa,NN,O
000002-001,000002-001.112,kabilah,NN,O
000002-001,000002-001.113,dan,NN,O
000002-001,000002-001.114,suku,NN,O
000002-001,000002-001.115,",",NN,O
000002-001,000002-001.116,yang,NN,O
000002-001,000002-001.117,dikenal,NN,O
000002-001,000002-001.118,adalah,NN,O
000002-001,000002-001.119,dua,NN,O
000002-001,000002-001.120,kabilah,NN,O
000002-001,000002-001.121,:,NN,O
000002-001,000002-001.122,Kabilah,NN,O
000002-001,000002-001.123,Himyar,NN,O
000002-001,000002-001.124,",",NN,O
000002-001,000002-001.125,yang,NN,O
000002-001,000002-001.126,terdiri,NN,O
000002-001,000002-001.127,dari,NN,O
000002-001,000002-001.128,beberapa,NN,O
000002-001,000002-001.129,suku,NN,O
000002-001,000002-001.130,terkenal,NN,O
000002-001,000002-001.131,",",NN,O
000002-001,000002-001.132,yaitu,NN,O
000002-001,000002-001.133,Zaid,NN,B-PERSON
000002-001,000002-001.134,Al-Jumhur,NN,O
000002-001,000002-001.135,",",NN,O
000002-001,000002-001.136,Qudha'ah,NN,O
000002-001,000002-001.137,dan,NN,O
000002-001,000002-001.138,Sakasik,NN,O
000002-001,000002-001.139,b,NN,O
000002-001,000002-001.140,.,NN,O
000002-001,000002-001.141,Kahlan,NN,O
000002-001,000002-001.142,",",NN,O
000002-001,000002-001.143,yang,NN,O
000002-001,000002-001.144,terdiri,NN,O
000002-001,000002-001.145,dari,NN,O
000002-001,000002-001.146,beberapa,NN,O
000002-001,000002-001.147,suku,NN,O
000002-001,000002-001.148,terkenal,NN,O
000002-001,000002-001.149,",",NN,O
000002-001,000002-001.150,yaitu,NN,O
000002-001,000002-001.151,Hamdan,NN,O
000002-001,000002-001.152,",",NN,O
000002-001,000002-001.153,Amnar,NN,O
000002-001,000002-001.154,.,NN,O
000002-001,000002-001.155,Thayyi',NN,O
000002-001,000002-001.156,",",NN,O
000002-001,000002-001.157,Madzhij,NN,O
000002-001,000002-001.158,",",NN,O
000002-001,000002-001.159,Kindah,NN,O
000002-001,000002-001.160,",",NN,O
000002-001,000002-001.161,Lakham,NN,O
000002-001,000002-001.162,",",NN,O
000002-001,000002-001.163,Judzam,NN,O
000002-001,000002-001.164,",",NN,O
000002-001,000002-001.165,Uzd,NN,O
000002-001,000002-001.166,",",NN,O
000002-001,000002-001.167,Aus,NN,O
000002-001,000002-001.168,",",NN,O
000002-001,000002-001.169,Khazraj,NN,O
000002-001,000002-001.170,",",NN,O
000002-001,000002-001.171,dan,NN,O
000002-001,000002-001.172,anak,NN,O
000002-001,000002-001.173,keturunan,NN,O
000002-001,000002-001.174,Jafnah,NN,O
000002-001,000002-001.175,raja,NN,O
000002-001,000002-001.176,Syam,NN,B-LOCATION
000002-001,000002-001.177,.,NN,O
000002-002,000002-002.001,Thayyi',NN,O
000002-002,000002-002.002,",",NN,O
000002-002,000002-002.003,Madzhij,NN,O
000002-002,000002-002.004,",",NN,O
000002-002,000002-002.005,Kindah,NN,O
000002-002,000002-002.006,",",NN,O
000002-002,000002-002.007,Lakham,NN,O
000002-002,000002-002.008,",",NN,O
000002-002,000002-002.009,Judzam,NN,O
000002-002,000002-002.010,",",NN,O
000002-002,000002-002.011,Uzd,NN,O
000002-002,000002-002.012,",",NN,O
000002-002,000002-002.013,Aus,NN,O
000002-002,000002-002.014,",",NN,O
000002-002,000002-002.015,Khazraj,NN,O
000002-002,000002-002.016,",",NN,O
000002-002,000002-002.017,dan,NN,O
000002-002,000002-002.018,anak,NN,O
000002-002,000002-002.019,keturunan,NN,O
000002-002,000002-002.020,Jafnah,NN,O
000002-002,000002-002.021,raja,NN,O
000002-002,000002-002.022,Syam,NN,B-LOCATION
000002-002,000002-002.023,.,NN,O
000002-002,000002-002.024,Suku-suku,NN,O
000002-002,000002-002.025,Kahlan,NN,O
000002-002,000002-002.026,banyak,NN,O
000002-002,000002-002.027,yang,NN,O
000002-002,000002-002.028,hijrah,NN,O
000002-002,000002-002.029,meninggalkan,NN,O
000002-002,000002-002.030,Yaman,NN,B-LOCATION
000002-002,000002-002.031,",",NN,O
000002-002,000002-002.032,lalu,NN,O
000002-002,000002-002.033,menyebar,NN,O
000002-002,000002-002.034,ke,NN,O
000002-002,000002-002.035,berbagai,NN,O
000002-002,000002-002.036,penjuru,NN,O
000002-002,000002-002.037,jazirah,NN,O
000002-002,000002-002.038,sebelum,NN,O
000002-002,000002-002.039,ada,NN,O
000002-002,000002-002.040,bencana,NN,O
000002-002,000002-002.041,karena,NN,O
000002-002,000002-002.042,kegagalan,NN,O
000002-002,000002-002.043,mereka,NN,O
000002-002,000002-002.044,dalam,NN,O
000002-002,000002-002.045,perdagangan,NN,O
000002-002,000002-002.046,",",NN,O
000002-002,000002-002.047,sebagai,NN,O
000002-002,000002-002.048,akibat,NN,O
000002-002,000002-002.049,dari,NN,O
000002-002,000002-002.050,tekanan,NN,O
000002-002,000002-002.051,bangsa,NN,O
000002-002,000002-002.052,Romawi,NN,O
000002-002,000002-002.053,dan,NN,O
000002-002,000002-002.054,tindakan,NN,O
000002-002,000002-002.055,mereka,NN,O
000002-002,000002-002.056,yang,NN,O
000002-002,000002-002.057,menguasai,NN,O
000002-002,000002-002.058,jalan,NN,O
000002-002,000002-002.059,perdagangan,NN,O
000002-002,000002-002.060,lewat,NN,O
000002-002,000002-002.061,laut,NN,O
000002-002,000002-002.062,dan,NN,O
000002-002,000002-002.063,setelah,NN,O
000002-002,000002-002.064,mereka,NN,O
000002-002,000002-002.065,menghancurkan,NN,O
000002-002,000002-002.066,jalan,NN,O
000002-002,000002-002.067,darat,NN,O
000002-002,000002-002.068,serta,NN,O
000002-002,000002-002.069,berhasil,NN,O
000002-002,000002-002.070,menguasai,NN,O
000002-002,000002-002.071,Mesir,NN,B-LOCATION
000002-002,000002-002.072,dan,NN,O
000002-002,000002-002.073,Syam,NN,B-LOCATION
000002-002,000002-002.074,Juga,NN,O
000002-002,000002-002.075,tidak,NN,O
000002-002,000002-002.076,menutup,NN,O
000002-002,000002-002.077,kemungkinan,NN,O
000002-002,000002-002.078,jika,NN,O
000002-002,000002-002.079,hal,NN,O
000002-002,000002-002.080,itu,NN,O
000002-002,000002-002.081,sebagai,NN,O
000002-002,000002-002.082,akibat,NN,O
000002-002,000002-002.083,dari,NN,O
000002-002,000002-002.084,persaingan,NN,O
000002-002,000002-002.085,antara,NN,O
000002-002,000002-002.086,suku-suku,NN,O
000002-002,000002-002.087,Himyar,NN,O
000002-002,000002-002.088,dan,NN,O
000002-002,000002-002.089,Kahlan,NN,O
000002-002,000002-002.090,",",NN,O
000002-002,000002-002.091,yang,NN,O
000002-002,000002-002.092,disudahi,NN,O
000002-002,000002-002.093,dengan,NN,O
000002-002,000002-002.094,menetapnya,NN,O
000002-002,000002-002.095,suku-,NN,O
000002-002,000002-002.096,suku,NN,O
000002-002,000002-002.097,Himyar,NN,O
000002-002,000002-002.098,dan,NN,O
000002-002,000002-002.099,kepindahan,NN,O
000002-002,000002-002.100,suku-suku,NN,O
000002-002,000002-002.101,Kahlan,NN,O
000002-002,000002-002.102,Suku-suku,NN,O
000002-002,000002-002.103,Kahlan,NN,O
000002-002,000002-002.104,yang,NN,O
000002-002,000002-002.105,berhijrah,NN,O
000002-002,000002-002.106,bisa,NN,O
000002-002,000002-002.107,dibagi,NN,O
000002-002,000002-002.108,menjadi,NN,O
000002-002,000002-002.109,empat,NN,O
000002-002,000002-002.110,golongan,NN,O
000002-002,000002-002.111,:,NN,O
000002-002,000002-002.112,Uzd,NN,O
000002-002,000002-002.113,.,NN,O
000002-002,000002-002.114,Hijrah,NN,B-EVENT
000002-002,000002-002.115,mereka,NN,O
000002-002,000002-002.116,langsung,NN,O
000002-002,000002-002.117,dipimpin,NN,O
000002-002,000002-002.118,pemuka,NN,O
000002-002,000002-002.119,dan,NN,O
000002-002,000002-002.120,pemimpin,NN,O
000002-002,000002-002.121,mereka,NN,O
000002-002,000002-002.122,",",NN,O
000002-002,000002-002.123,Imran,NN,B-PERSON
000002-002,000002-002.124,bin,NN,I-PERSON
000002-002,000002-002.125,Amru,NN,I-PERSON
000002-002,000002-002.126,Muzaiqiya',NN,O
000002-002,000002-002.127,.,NN,O
000002-002,000002-002.128,Mereka,NN,O
000002-002,000002-002.129,berpindah-pindah,NN,O
000002-002,000002-002.130,di,NN,O
000002-002,000002-002.131,negeri,NN,O
000002-002,000002-002.132,Yaman,NN,B-LOCATION
000002-002,000002-002.133,dan,NN,O
000002-002,000002-002.134,mengirim,NN,O
000002-002,000002-002.135,para,NN,O
000002-002,000002-002.136,pemandu,NN,O
000002-002,000002-002.137,",",NN,O
000002-002,000002-002.138,lalu,NN,O
000002-002,000002-002.139,berjalan,NN,O
000002-002,000002-002.140,ke,NN,O
000002-002,000002-002.141,arah,NN,O
000002-002,000002-002.142,utara,NN,O
000002-002,000002-002.143,.,NN,O
000002-002,000002-002.144,Setelah,NN,O
000002-002,000002-002.145,sekian,NN,O
000002-002,000002-002.146,lama,NN,O
000002-002,000002-002.147,mengadakan,NN,O
000002-002,000002-002.148,perjalanan,NN,O
000002-002,000002-002.149,",",NN,O
000002-002,000002-002.150,akhirnya,NN,O
000002-002,000002-002.151,mereka,NN,O
000002-002,000002-002.152,berpencar,NN,O
000002-002,000002-002.153,ke,NN,O
000002-002,000002-002.154,beberapa,NN,O
000002-002,000002-002.155,tempat,NN,O
000002-002,000002-002.156,.,NN,O
000002-002,000002-002.157,Tsa'labah,NN,B-PERSON
000002-002,000002-002.158,bin,NN,I-PERSON
000002-002,000002-002.159,Amru,NN,I-PERSON
000002-002,000002-002.160,dari,NN,O
000002-002,000002-002.161,Al-Uzd,NN,O
000002-002,000002-002.162,menuju,NN,O
000002-002,000002-002.163,Hijaz,NN,B-LOCATION
