chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000359-010;359;10;HAJI WADA’;UNLABELED SECTION;594-599;"Beliau bersabda, ""Bukankah hari ini adalah pertengahan hari-hari Tasyriq?"" Pidato beliau pada hari ini sama dengan pidato beliau pada hari kurban Pidato itu disampaikan setelah turunnya surat An-Nashr. Pada hari nafar kedua atau pada tanggal 13 Dzul Hijjah, Nabi melakukan nafar dari Mina hingga tiba di kaki bukit perkampungan Bani Kinanah. Beliau berada di sana menghabiskan sisa hari itu dan malam harinya. Jadi beliau shalat zhuhur, ashar, maghrib dan isya di sana, lalu tidur barang sejenak Kemudian beliau kembali ke Ka'bah dan melakukan thawaf wada'. Beliau juga memerintahkan para sahabat untuk melakukan thawaf. Setelah seluruh manasik haji dilaksanakan, beliau memerintahkan untuk kembali ke Madinah Al-Munawarah tanpa mengambil waktu untuk istirahat, agar perjuangan ini serasa murni karena Allah dan di";tanggal 13 Dzul;TIME;auto;234;249
000359-010;359;10;HAJI WADA’;UNLABELED SECTION;594-599;"Beliau bersabda, ""Bukankah hari ini adalah pertengahan hari-hari Tasyriq?"" Pidato beliau pada hari ini sama dengan pidato beliau pada hari kurban Pidato itu disampaikan setelah turunnya surat An-Nashr. Pada hari nafar kedua atau pada tanggal 13 Dzul Hijjah, Nabi melakukan nafar dari Mina hingga tiba di kaki bukit perkampungan Bani Kinanah. Beliau berada di sana menghabiskan sisa hari itu dan malam harinya. Jadi beliau shalat zhuhur, ashar, maghrib dan isya di sana, lalu tidur barang sejenak Kemudian beliau kembali ke Ka'bah dan melakukan thawaf wada'. Beliau juga memerintahkan para sahabat untuk melakukan thawaf. Setelah seluruh manasik haji dilaksanakan, beliau memerintahkan untuk kembali ke Madinah Al-Munawarah tanpa mengambil waktu untuk istirahat, agar perjuangan ini serasa murni karena Allah dan di";Mina;LOCATION;auto;284;288
000359-010;359;10;HAJI WADA’;UNLABELED SECTION;594-599;"Beliau bersabda, ""Bukankah hari ini adalah pertengahan hari-hari Tasyriq?"" Pidato beliau pada hari ini sama dengan pidato beliau pada hari kurban Pidato itu disampaikan setelah turunnya surat An-Nashr. Pada hari nafar kedua atau pada tanggal 13 Dzul Hijjah, Nabi melakukan nafar dari Mina hingga tiba di kaki bukit perkampungan Bani Kinanah. Beliau berada di sana menghabiskan sisa hari itu dan malam harinya. Jadi beliau shalat zhuhur, ashar, maghrib dan isya di sana, lalu tidur barang sejenak Kemudian beliau kembali ke Ka'bah dan melakukan thawaf wada'. Beliau juga memerintahkan para sahabat untuk melakukan thawaf. Setelah seluruh manasik haji dilaksanakan, beliau memerintahkan untuk kembali ke Madinah Al-Munawarah tanpa mengambil waktu untuk istirahat, agar perjuangan ini serasa murni karena Allah dan di";Ka'bah;LOCATION;auto;523;529
000359-010;359;10;HAJI WADA’;UNLABELED SECTION;594-599;"Beliau bersabda, ""Bukankah hari ini adalah pertengahan hari-hari Tasyriq?"" Pidato beliau pada hari ini sama dengan pidato beliau pada hari kurban Pidato itu disampaikan setelah turunnya surat An-Nashr. Pada hari nafar kedua atau pada tanggal 13 Dzul Hijjah, Nabi melakukan nafar dari Mina hingga tiba di kaki bukit perkampungan Bani Kinanah. Beliau berada di sana menghabiskan sisa hari itu dan malam harinya. Jadi beliau shalat zhuhur, ashar, maghrib dan isya di sana, lalu tidur barang sejenak Kemudian beliau kembali ke Ka'bah dan melakukan thawaf wada'. Beliau juga memerintahkan para sahabat untuk melakukan thawaf. Setelah seluruh manasik haji dilaksanakan, beliau memerintahkan untuk kembali ke Madinah Al-Munawarah tanpa mengambil waktu untuk istirahat, agar perjuangan ini serasa murni karena Allah dan di";Madinah;LOCATION;auto;702;709
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Rasulullah;PERSON;auto;231;241
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Mu'adz bin Jabal;PERSON;auto;345;361
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Yaman;LOCATION;auto;365;370
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";tahun 10 H;TIME;auto;376;386
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Mu'adz;PERSON;auto;422;428
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Rasulullah;PERSON;auto;639;649
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Rasulullah;PERSON;auto;679;689
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Makkah;LOCATION;auto;899;905
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Rasulullah;PERSON;auto;1078;1088
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Madinah;LOCATION;auto;1188;1195
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";hari Sabtu;TIME;auto;1233;1243
000359-001;359;1;HAJI WADA’;UNLABELED SECTION;594-599;"Tuntas sudah pekerjaan berdakwah, menyampaikan risalah, membangun masyarakat baru atas dasar pengukuhan terhadap uluhiyah Allah dan pengenyahan terhadap uluhiyah selain-Nya. Seakan ada bisikan halus yang merambat di dalam sanubari Rasulullah , yang mengabarkan bahwa keberadaan beliau di dunia sudah mendekati babak akhir. Maka tatkala mengutus Mu'adz bin Jabal ke Yaman pada tahun 10 H, beliau bersabda kepadanya, ""Wahai Mu'adz, boleh jadi engkau tidak akan bertemu aku lagi sesudah tahun ini, dan boleh jadi engkau akan lewat di masjidku dan kuburanku ini."""" Seketika itu Mu adz menangis sesenggukan karena khawatir akan terpisah dengan Rasulullah Allah telah menghendaki agar Rasulullah dapat menyaksikan buah dakwah beliau, yang untuk mewujudkannya beliau harus menghadapi berbagai macam rintangan dan halangan selama lebih dari 20 tahun. Berbagai kabilah Arab dan para penduduknya berhimpun di Makkah, siap melaksanakan syariat Islam dan hukum-hukumnya, memberikan kesaksian untuk melaksanakan amanat, menyampaikan risalah dan memberikan nasihat kepada semua umat manusia. Rasulullah mengumumkan niatnya untuk melaksanakan haji yang mabrur. Maka manusia datang berbondong-bondong ke Madinah, yang semua hendak ikut beliau. Pada hari Sabtu empat hari sebelum habisnya bulan Dzul beliau berkemas-kemas untuk berangkat, dengan menyiapkan bekal perjalanan, berminyak dan mengenakan mantel. Selepas zuhur beliau berangkat hingga tiba di Dzul Hulaifah sebelum shalat ashar.";Dzul Hulaifah;LOCATION;auto;1437;1450
000359-009;359;9;HAJI WADA’;UNLABELED SECTION;594-599;"Kalian akan menghadap Rabb, lalu dia akan menanyakan amal-amal kalian. Ketahuilah, janganlah kalian menjadi sesat kembali sepeninggalku, hingga sebagian di antara kalian memenggal leher sebagian yang lain. Ketahuilah apakah aku sudah menyampaikan?"" ""Benar,"" jawab mereka. Ya Allah, persaksikanlah. Hendaklah yang hadir mengabarkan kepada yang tidak hadir. Berapa banyak orang yang menyampaikan lebih sadar daripada orang yang Dalam suatu riwayat disebutkan, beliau bersabda dalam pidato itu, ""Ketahuilah, janganlah seseorang menganiaya diri sendiri, menganiaya anaknya, dan anak menganiaya bapaknya. Ketahuilah sesungguhnya setan telah putus asa untuk dapat disembah di negeri kalian ini selama-lamanya. Tetapi dia akan ditaati dalam kaitannya dengan amal-amal yang kalian remehkan, dan dia pun ridha kepadanya."" Pada hari-hari Tasyriq beliau berada di Mina untuk melaksanakan manasik haji lainnya dan mengajarkan syariat, berdzikir kepada Allah, menegakkan sunnah-sunnah petunjuk berdasarkan millah Ibrahim, mengenyahkan tanda- tanda syirik dan pengaruhnya. Pada sebagian dari hari Tasyriq itu beliau juga menyampaikan pidato. Abu Dawud meriwayatkan dengan isnad hasan dari Sira' binti Nabhan, dia berkata, ""Rasulullah menyampaikan pidato kepada kami pada hari Ru'us. Beliau bersabda, ""Bukankah hari ini adalah pertengahan hari-hari Tasyriq?"" Pidato beliau pada hari ini sama dengan pidato beliau pada hari kurban Pidato itu disampaikan setelah turunnya surat An-Nashr.";hari Tasyriq;TIME;auto;823;835
000359-009;359;9;HAJI WADA’;UNLABELED SECTION;594-599;"Kalian akan menghadap Rabb, lalu dia akan menanyakan amal-amal kalian. Ketahuilah, janganlah kalian menjadi sesat kembali sepeninggalku, hingga sebagian di antara kalian memenggal leher sebagian yang lain. Ketahuilah apakah aku sudah menyampaikan?"" ""Benar,"" jawab mereka. Ya Allah, persaksikanlah. Hendaklah yang hadir mengabarkan kepada yang tidak hadir. Berapa banyak orang yang menyampaikan lebih sadar daripada orang yang Dalam suatu riwayat disebutkan, beliau bersabda dalam pidato itu, ""Ketahuilah, janganlah seseorang menganiaya diri sendiri, menganiaya anaknya, dan anak menganiaya bapaknya. Ketahuilah sesungguhnya setan telah putus asa untuk dapat disembah di negeri kalian ini selama-lamanya. Tetapi dia akan ditaati dalam kaitannya dengan amal-amal yang kalian remehkan, dan dia pun ridha kepadanya."" Pada hari-hari Tasyriq beliau berada di Mina untuk melaksanakan manasik haji lainnya dan mengajarkan syariat, berdzikir kepada Allah, menegakkan sunnah-sunnah petunjuk berdasarkan millah Ibrahim, mengenyahkan tanda- tanda syirik dan pengaruhnya. Pada sebagian dari hari Tasyriq itu beliau juga menyampaikan pidato. Abu Dawud meriwayatkan dengan isnad hasan dari Sira' binti Nabhan, dia berkata, ""Rasulullah menyampaikan pidato kepada kami pada hari Ru'us. Beliau bersabda, ""Bukankah hari ini adalah pertengahan hari-hari Tasyriq?"" Pidato beliau pada hari ini sama dengan pidato beliau pada hari kurban Pidato itu disampaikan setelah turunnya surat An-Nashr.";Mina;LOCATION;auto;853;857
000359-009;359;9;HAJI WADA’;UNLABELED SECTION;594-599;"Kalian akan menghadap Rabb, lalu dia akan menanyakan amal-amal kalian. Ketahuilah, janganlah kalian menjadi sesat kembali sepeninggalku, hingga sebagian di antara kalian memenggal leher sebagian yang lain. Ketahuilah apakah aku sudah menyampaikan?"" ""Benar,"" jawab mereka. Ya Allah, persaksikanlah. Hendaklah yang hadir mengabarkan kepada yang tidak hadir. Berapa banyak orang yang menyampaikan lebih sadar daripada orang yang Dalam suatu riwayat disebutkan, beliau bersabda dalam pidato itu, ""Ketahuilah, janganlah seseorang menganiaya diri sendiri, menganiaya anaknya, dan anak menganiaya bapaknya. Ketahuilah sesungguhnya setan telah putus asa untuk dapat disembah di negeri kalian ini selama-lamanya. Tetapi dia akan ditaati dalam kaitannya dengan amal-amal yang kalian remehkan, dan dia pun ridha kepadanya."" Pada hari-hari Tasyriq beliau berada di Mina untuk melaksanakan manasik haji lainnya dan mengajarkan syariat, berdzikir kepada Allah, menegakkan sunnah-sunnah petunjuk berdasarkan millah Ibrahim, mengenyahkan tanda- tanda syirik dan pengaruhnya. Pada sebagian dari hari Tasyriq itu beliau juga menyampaikan pidato. Abu Dawud meriwayatkan dengan isnad hasan dari Sira' binti Nabhan, dia berkata, ""Rasulullah menyampaikan pidato kepada kami pada hari Ru'us. Beliau bersabda, ""Bukankah hari ini adalah pertengahan hari-hari Tasyriq?"" Pidato beliau pada hari ini sama dengan pidato beliau pada hari kurban Pidato itu disampaikan setelah turunnya surat An-Nashr.";Ibrahim;PERSON;auto;1000;1007
