text_id,token,label
000280-001,dari,O
000280-001,mereka,O
000280-001,dan,O
000280-001,akhirnya,O
000280-001,dapat,O
000280-001,dibunuh,O
000280-001,lagi,O
000280-001,oleh,O
000280-001,Az-Zubair,O
000280-001,.,O
000299-001,Di,O
000299-001,bagian,O
000299-001,terdahulu,O
000299-001,sudah,O
000299-001,kami,O
000299-001,paparkan,O
000299-001,tentang,O
000299-001,salah,O
000299-001,satu,O
000299-001,klausul,O
000299-001,perjanjian,O
000299-001,Hudaibiyah,B_EVENT
000299-001,",",O
000299-001,bahwa,O
000299-001,siapa,O
000299-001,yang,O
000299-001,ingin,O
000299-001,bergabung,O
000299-001,ke,O
000299-001,pihak,O
000299-001,Muhammad,B_PERSON
000299-001,dan,O
000299-001,membuat,O
000299-001,perjanjian,O
000299-001,",",O
000299-001,maka,O
000299-001,dia,O
000299-001,boleh,O
000299-001,melakukannya,O
000299-001,",",O
000299-001,dan,O
000299-001,siapa,O
000299-001,yang,O
000299-001,ingin,O
000299-001,bergabung,O
000299-001,ke,O
000299-001,pihak,O
000299-001,Quraisy,O
000299-001,dan,O
000299-001,membuat,O
000299-001,perjanjian,O
000299-001,",",O
000299-001,maka,O
000299-001,dia,O
000299-001,pun,O
000299-001,boleh,O
000299-001,melakukannya,O
000299-001,.,O
000299-001,Kabilah,O
000299-001,manapun,O
000299-001,yang,O
000299-001,bergabung,O
000299-001,ke,O
000299-001,salah,O
000299-001,satu,O
000299-001,pihak,O
000299-001,",",O
000299-001,maka,O
000299-001,kabilah,O
000299-001,tersebut,O
000299-001,dianggap,O
000299-001,sebagai,O
000299-001,bagian,O
000299-001,dari,O
000299-001,pihak,O
000299-001,yang,O
000299-001,bersangkutan,O
000299-001,Penyerangan,O
000299-001,terhadap,O
000299-001,suatu,O
000299-001,kabilah,O
000299-001,dianggap,O
000299-001,sebagai,O
000299-001,penyerangan,O
000299-001,terhadap,O
000299-001,pihak,O
000299-001,yang,O
000299-001,bersangkutan,O
000299-001,.,O
000299-001,Atas,O
000299-001,dasar,O
000299-001,klausul,O
000299-001,ini,O
000299-001,",",O
000299-001,maka,O
000299-001,Khuza'ah,O
000299-001,bergabung,O
000299-001,ke,O
000299-001,pihak,O
000299-001,Nabi,O
000299-001,sedangkan,O
000299-001,Bani,O
000299-001,Bakr,O
000299-001,bergabung,O
000299-001,ke,O
000299-001,pihak,O
000299-001,Quraisy,O
000299-001,.,O
000299-001,Sehingga,O
000299-001,masing-masing,O
000299-001,dari,O
000299-001,dua,O
000299-001,kabilah,O
000299-001,ini,O
000299-001,merasa,O
000299-001,aman,O
000299-001,dari,O
000299-001,gangguan,O
000299-001,pihak,O
000299-001,lain,O
000299-001,.,O
000299-001,Semasa,O
000299-001,jahiliyah,O
000299-001,",",O
000299-001,dua,O
000299-001,kabilah,O
000299-001,ini,O
000299-001,saling,O
000299-001,bermusuhan,O
000299-001,dan,O
000299-001,saling,O
000299-001,menyerang,O
000299-001,.,O
000299-001,Setelah,O
000299-001,Islam,O
000299-001,datang,O
000299-001,dan,O
000299-001,terjadi,O
000299-001,gencatan,O
000299-001,senjata,O
000299-001,di,O
000299-001,Hudaibiyah,B_LOCATION
000299-001,serta,O
000299-001,masing-masing,O
000299-001,mulai,O
000299-001,merasa,O
000299-001,aman,O
000299-001,dari,O
000299-001,gangguan,O
000299-001,pihak,O
000299-001,lainnya,O
000299-001,",",O
000299-001,kesempatan,O
000299-001,ini,O
000299-001,justru,O
000299-001,digunakan,O
000299-001,Bani,O
000299-001,Bakr,O
000299-001,untuk,O
000299-001,melampiaskan,O
000299-001,dendam,O
000299-001,lama,O
000299-001,terhadap,O
000299-001,Khuza'ah,O
000299-001,.,O
000299-001,Naufal,B_PERSON
000299-001,bin,I_PERSON
000299-001,Mu'awiyah,I_PERSON
000299-001,Ad-Daili,O
000299-001,bersama,O
000299-001,segolongan,O
000299-001,orang,O
000299-001,dari,O
000299-001,Bani,O
000299-001,Bakr,O
000299-001,melakukan,O
000299-001,serangan,O
000299-001,mendadak,O
000299-001,pada,O
000299-001,malam,O
000299-001,hari,O
000299-001,terhadap,O
000299-001,Bani,O
000299-001,Khuza,O
000299-001,ah,O
000299-001,yang,O
000299-001,sedang,O
000299-001,berada,O
000299-001,di,O
000299-001,mata,O
000299-001,air,O
000299-001,mereka,O
000299-001,",",O
000299-001,Al-Watir,O
000299-001,.,O
000299-001,Dalam,O
000299-001,serangan,O
000299-001,mendadak,O
000299-001,ini,O
000299-001,dia,O
000299-001,bisa,O
000299-001,menghabisi,O
000299-001,beberapa,O
000299-001,orang,O
000299-001,Bani,O
000299-001,Khuza'ah,O
000299-001,.,O
000299-001,Kedua,O
000299-001,belah,O
000299-001,pihak,O
000299-001,bertempur,O
000299-001,seru,O
000299-001,.,O
